account_address,profile_id,device_label,actor_type,site_id,x_m,y_m,first_tx_index
0xd504f6f37a0b192520c2967eb40f629047fe5219,profile_24,WithingsSleepSensor,device,12,13.5,1.0,2192
0xd506d3bf76e646efcb4bf0cdb252579d50ed9aa1,profile_14,NetatmoWelcome,device,8,24.5,4.0,16919
0xd509049b7e3d3a72c25003421608b0e75a050fa0,profile_07,CanaryCamera,device,41,36.5,30.0,23817
0xd50ccc58fd5cef16bef0ccc47cdd0cff52a67f1e,profile_20,TPLinkCamera,device,46,34.5,16.0,190823
0xd50fc075f5fdfec50f9e7c1c9c3c2098dded5ffe,profile_15,PhilipsHue,device,26,7.5,31.0,8584
0xd510675ee4d4e6ed2041d7555ecf3bb36b71af5b,profile_24,WithingsSleepSensor,device,11,16.5,3.0,78145
0xd510f4735f223207e07b89d7c485d69337096f5a,profile_09,HelloBarbie,device,32,17.5,31.0,3831
0xd51454ab9987cb3345aeeff1dd437f43f34f2bc9,profile_17,RingDoorBell,device,45,37.5,19.0,4107
0xd5155b22f029205eb5ed0d0fef8d90c3616adc6b,profile_17,RingDoorBell,device,19,3.5,13.0,256507
0xd515d1f4c40ae159ad9b321b939e38738ae33e96,profile_02,AwairAirQuality,device,43,35.5,24.0,108691
0xd5166d1c283db971b9e0e5b6d9f3f1053db2d0ad,profile_06,BlipCareBPMeter,device,48,35.5,10.0,48078
0xd517971612afa101803a41f4b1e9d8fc6350d412,profile_13,NetatmoWeatherStation,device,39,30.5,26.0,118246
0xd5190019dc05e68a19e9164c9d52a9d75a2df5b0,profile_13,NetatmoWeatherStation,device,19,3.5,13.0,91573
0xd51acc257bd7b224f856a2e5696afbc090172b7c,profile_05,BelkinWemoSwitch,device,36,26.5,31.0,79217
0xd51e8457b78529694ed677e334b47194083fe93d,profile_02,AwairAirQuality,device,15,5.5,3.0,282639
0xd5230f13fed783251f551668ef80248740e208eb,profile_07,CanaryCamera,device,36,26.5,31.0,154094
0xd524d9589688de6cac72b152768a4f5eedb6193d,profile_18,SamsungCamera,device,48,35.5,10.0,203523
0xd52502daa8550b9c86c924758b38d5a55fb23bca,profile_21,TPLinkSmartPlug,device,28,10.5,31.0,64123
0xd525b0920d92d11f6279261ed7c32a184f3115f5,profile_21,TPLinkSmartPlug,device,48,35.5,10.0,38629
0xd5260e54460e5b360f78803554d5a0228bd19722,profile_22,TribySpeaker,device,23,6.0,24.0,63535
0xd52819b2b55dfd310b84bfa8cbff6451fa289c65,profile_03,BelkinCamera,device,24,1.5,30.0,124227
0xd52885c7165e7ab42da10306cf25e089d78e8946,profile_05,BelkinWemoSwitch,device,7,22.5,8.0,100256
0xd52c0ab1513604cd9631daa4ca8e7d14cb6b4635,profile_14,NetatmoWelcome,device,7,22.5,8.0,36196
0xd52ca18b93950ffb0e18c780a719dbe2e7d2c7cd,profile_18,SamsungCamera,device,1,21.5,23.0,228834
0xd52dc10f0325b37dba73d7b02c255ff3f5faec7b,profile_19,SamsungSmartThings,device,18,5.5,10.0,23761
0xd52e72d22be76efb6b203a1b3ce1631312dcd51d,profile_22,TribySpeaker,device,34,21.5,30.0,8159
0xd530280bf6b82df599d6625f275f90fca9af98a5,profile_15,PhilipsHue,device,9,21.5,2.0,252988
0xd532b139930900c7d6e737898cdbc9d07312eebb,profile_14,NetatmoWelcome,device,25,4.5,30.0,19265
0xd5333504bd712d02ad2d1f1823664bb4aa2fabd5,profile_25,WithingsSmartScale,device,37,27.5,26.0,17320
0xd5335902c6862f3682f38d3d1ce658dc09cf83ad,profile_02,AwairAirQuality,device,30,13.5,31.0,154214
0xd535460e349547dcd7955ac968465f607acfd2b0,profile_25,WithingsSmartScale,device,4,22.5,15.0,75411
0xd5364a160a6eebdb4135ea9958f080cbd2331433,profile_05,BelkinWemoSwitch,device,20,0.5,17.0,295596
0xd5387e2c72c678a95651ffb5cb9d56850e544b80,profile_05,BelkinWemoSwitch,device,4,22.5,15.0,79457
0xd539612b8874c401fddd45a0d673206e85388119,profile_23,WithingsBabyMonitor,device,34,21.5,30.0,209936
0xd53972b0ad1b1e6fad47f12df7695821e059937a,profile_15,PhilipsHue,device,28,10.5,31.0,72082
0xd53c3ee719ce711d40c0f4bace8200b82d530318,profile_03,BelkinCamera,device,18,5.5,10.0,269647
0xd53d565ac0b8c878afefd602e099177036b4e937,profile_09,HelloBarbie,device,38,30.5,31.0,115486
0xd53ecf3d28ee9e8a6ffc124c65c28685d464c359,profile_20,TPLinkCamera,device,28,10.5,31.0,192691
0xd53ff594e827233e7e1c959e187c095785018110,profile_21,TPLinkSmartPlug,device,8,24.5,4.0,10228
0xd54007feacd7ffe2d8156850ed82d3ef26dce760,profile_15,PhilipsHue,device,37,27.5,26.0,231256
0xd543864aec93b6d6aa8d5f803ae6e1e44531036e,profile_14,NetatmoWelcome,device,32,17.5,31.0,16516
0xd54449a828863b55c0eb4a3508777e67c0e8bbee,profile_22,TribySpeaker,device,20,0.5,17.0,16135
0xd546ed15525134d7cf220082bf32a20f1b05182f,profile_05,BelkinWemoSwitch,device,5,24.5,12.0,68048
0xd547ee27f843b1b1c81a0069a014a1747c56aa17,profile_15,PhilipsHue,device,45,37.5,19.0,151141
0xd54a7e049d858d0c051930816d297ff320c7e358,profile_04,BelkinWemoMotionSensor,device,35,24.5,27.0,68900
0xd54a94128b02ed5c4c36689d48e480b739063a87,profile_10,LiFXBulb,device,39,30.5,26.0,109617
0xd54bf23316177a9d95739faa0ba5cd9085b32d1c,profile_05,BelkinWemoSwitch,device,11,16.5,3.0,256062
0xd54cf22e9753ec0935ce5252022467bad3584881,profile_04,BelkinWemoMotionSensor,device,45,37.5,19.0,18319
0xd5502efb7901286fae9ffebb89cd5ea2f31abdd9,profile_20,TPLinkCamera,device,8,24.5,4.0,39168
0xd55094a5f4e0a9b191679ce35fcc6c84d4d2bed0,profile_14,NetatmoWelcome,device,43,35.5,24.0,25727
0xd552149d19eab7814390c8acd02cacaf49c2a5fa,profile_26,iHome,device,21,4.5,18.0,289264
0xd5525adb303a3c5ab88d0cc6b66490c4989d88f4,profile_21,TPLinkSmartPlug,device,39,30.5,26.0,64980
0xd552df70bfba81611cb22a5f84b450fad6677e26,profile_06,BlipCareBPMeter,device,15,5.5,3.0,251319
0xd553936203167b642f2aed6a417cbb7ae1442626,profile_26,iHome,device,42,39.5,30.0,182358
0xd5540f791ffd4a9312df71d7f4ef1f9d1f212f9c,profile_01,AugustDoorBell,device,52,31.5,6.0,131005
0xd5544e49e54ad00dd550c2c60610a1eb7d0f4735,profile_14,NetatmoWelcome,device,20,0.5,17.0,26380
0xd555185ad66a6c6580adbd1406669310b824a203,profile_06,BlipCareBPMeter,device,48,35.5,10.0,3038
0xd555caa844fd4e6431e7e646679120c0fb507e57,profile_01,AugustDoorBell,device,10,19.5,5.0,24966
0xd5571ed8aae255621977c50d78a87d33a8b4abd6,profile_14,NetatmoWelcome,device,21,4.5,18.0,21487
0xd5576d5606147fda664be87a2ae3003cf4c3f3df,profile_08,HPPrinter,device,23,6.0,24.0,138268
0xd557d5b9ba446326cace2f01ee368de854d2780f,profile_06,BlipCareBPMeter,device,38,30.5,31.0,2863
0xd5580eb8d14f2b4f8a0184a653aaf14e5b1e5e2a,profile_04,BelkinWemoMotionSensor,device,19,3.5,13.0,193994
0xd559d5b5bb92d7f3730f03a4263ea85e9bde3280,profile_19,SamsungSmartThings,device,20,0.5,17.0,6852
0xd55a44028d0729ff52fbe7949fd3f1dec336d131,profile_23,WithingsBabyMonitor,device,52,31.5,6.0,11270
0xd55a70c6d57d6125cb9f6588120d6a33a9dd2850,profile_16,PixStarPhotoFrame,device,35,24.5,27.0,9275
0xd55ba76491f4cb945d116a583a468fe2a874f28a,profile_00,AmazonEcho,device,10,19.5,5.0,173160
0xd55beb985e489dff1c7c9c32ebf3ba7a9de97a7c,profile_00,AmazonEcho,device,42,39.5,30.0,223612
0xd55c351c0d06ee770c1ba2a92140491a928d682c,profile_17,RingDoorBell,device,6,19.5,12.0,297150
0xd55f935a04b59a9a9d8c64ff079296b0349fc4ee,profile_08,HPPrinter,device,5,24.5,12.0,132755
0xd55f9fca5b07ee473a2eef5a7b1f28c1e6dfb90c,profile_12,NestProtect,device,49,39.5,6.0,288974
0xd5618107c921a9eee92e360cc79d6700d90ab400,profile_21,TPLinkSmartPlug,device,52,31.5,6.0,50228
0xd5619ce1be4b5366f449178e56ff5fdecf466db7,profile_17,RingDoorBell,device,3,19.5,19.0,15952
0xd5628f6142d746862ac81367ef96e79efe28478f,profile_06,BlipCareBPMeter,device,32,17.5,31.0,4875
0xd5641a90556c582a51a62a3268430246d743600b,profile_21,TPLinkSmartPlug,device,45,37.5,19.0,2697
0xd564b866fcacd87c029238fa88564a63f38b072a,profile_15,PhilipsHue,device,47,39.5,14.0,295814
0xd564ba417400e1f151dd0339e3f77b285c673746,profile_06,BlipCareBPMeter,device,5,24.5,12.0,187745
0xd566bab4e7a55b589a34a0c2fa82f39b107a8947,profile_20,TPLinkCamera,device,3,19.5,19.0,262661
0xd567e895a175a1abfce5c79964108595c45bdaf4,profile_11,NestDropCam,device,42,39.5,30.0,213173
0xd568c10c580f062b766dc0d1603cd97b54a04c7c,profile_12,NestProtect,device,12,13.5,1.0,256835
0xd56b61f1eaf7ce262871bcccca7d88bbf1cb9416,profile_03,BelkinCamera,device,24,1.5,30.0,131282
0xd56c0bbf164a9ad3489ac9528bce2f59808c11e3,profile_20,TPLinkCamera,device,34,21.5,30.0,92048
0xd56d4a4f05c65e91ac9d3513968d2cac5d603419,profile_17,RingDoorBell,device,18,5.5,10.0,12189
0xd56e3e983ca203dcac22bb115afd34fb93208bfc,profile_02,AwairAirQuality,device,47,39.5,14.0,19506
0xd5715969b6d9719b387c474edddc4cde4be3c43a,profile_01,AugustDoorBell,device,40,33.5,28.0,4476
0xd571ba34306a76f71fc43afb8be465344376c4b1,profile_01,AugustDoorBell,device,29,12.5,26.0,190470
0xd57286ab97d40c2757c7c9a7bf0dfa09aa8eb8bb,profile_00,AmazonEcho,device,22,1.5,23.0,40198
0xd575b8dbea925a20e122c762d224b559010f9968,profile_13,NetatmoWeatherStation,device,2,24.5,20.0,1513
0xd576652de2a80d84eb3e3d7899b2e30812680e5a,profile_04,BelkinWemoMotionSensor,device,34,21.5,30.0,296177
0xd579a99d40c351ceef4031970e241d3cdfdaa966,profile_13,NetatmoWeatherStation,device,48,35.5,10.0,256145
0xd57bbf44373bbdd0094e182673c40f9690831f8c,profile_17,RingDoorBell,device,8,24.5,4.0,44689
0xd57bf97133190aff0ce960c1a3c8a04726893388,profile_17,RingDoorBell,device,53,28.5,5.0,299137
0xd57c18717ca7a19fc8a69dbf4a225571ddbe1ef0,profile_13,NetatmoWeatherStation,device,46,34.5,16.0,172967
0xd57df12f4e63f69371f4119d7aa1fcf9f0427583,profile_23,WithingsBabyMonitor,device,54,26.5,2.0,255818
0xd57f31444ac0b701f97ac73fe376e66f71e3ce2a,profile_02,AwairAirQuality,device,47,39.5,14.0,9734
0xd5821495aefdb6790155fce79dfe6396f9e87be4,profile_07,CanaryCamera,device,50,38.5,1.0,223363
0xd5821b2af7205e4d07d781cfaa8fa1c8e2e79a8d,profile_04,BelkinWemoMotionSensor,device,20,0.5,17.0,135897
0xd5825b2e1b900868b440b2f8c4c0a05d91a6af2f,profile_14,NetatmoWelcome,device,18,5.5,10.0,186270
0xd5829db24dafbaeac76e234b6984422a5a3e5c51,profile_25,WithingsSmartScale,device,49,39.5,6.0,24343
0xd582d30215e4674a6d43b58b20b6727b31c851a5,profile_26,iHome,device,42,39.5,30.0,256902
0xd58694226012daa8a014afbf832cd071028b7979,profile_20,TPLinkCamera,device,11,16.5,3.0,214011
0xd588ce7d9387d3d7b4c5e7cf45dc2de870246fe4,profile_17,RingDoorBell,device,53,28.5,5.0,180542
0xd589062bf3faa84399b87c469b9bc2eef96f175d,profile_21,TPLinkSmartPlug,device,44,40.5,22.0,204078
0xd5891fb27b142fbd6c191b2ee5a0a59112a1ff88,profile_04,BelkinWemoMotionSensor,device,4,22.5,15.0,273116
0xd58aad3ee5d3e8592ce1c781c06f0a40dc06cb55,profile_07,CanaryCamera,device,10,19.5,5.0,9592
0xd58c7c104288dec99bc25760ff5049c210065157,profile_02,AwairAirQuality,device,11,16.5,3.0,176773
0xd58db87401760a5fe8a0837bd37577eb5de5da16,profile_06,BlipCareBPMeter,device,53,28.5,5.0,64647
0xd593e9d2e3fb6f3ab98fe3ea7a9e0e32fee94c1c,profile_25,WithingsSmartScale,device,17,1.5,8.0,223002
0xd593f5a83cffcf862367300c8b850b2ea96b2bcb,profile_04,BelkinWemoMotionSensor,device,35,24.5,27.0,207088
0xd595608c90b0dcc9447824cfc170d5ba09931d99,profile_12,NestProtect,device,32,17.5,31.0,28302
0xd59638d3c5faa7711bf085745f9d5bdc23d498d8,profile_24,WithingsSleepSensor,device,27,8.5,26.0,74242
0xd59661b0921572afef37b3d20c3e8b00bb10b349,profile_24,WithingsSleepSensor,device,40,33.5,28.0,19592
0xd59b07746ef1ef4d77e6b28431a97d6f2ccce451,profile_24,WithingsSleepSensor,device,7,22.5,8.0,142523
0xd59ca19b1ba3995b2739e5d7efeeab964ad10c99,profile_13,NetatmoWeatherStation,device,41,36.5,30.0,124331
0xd59d2b1760360df1b587df11718a23e66b1274ef,profile_09,HelloBarbie,device,15,5.5,3.0,115964
0xd59d92d2c8701980cc073c375d720af064743c0c,profile_13,NetatmoWeatherStation,device,10,19.5,5.0,4216
0xd59e0f1b48f8615bf88b211e895ca20125ea1f1e,profile_23,WithingsBabyMonitor,device,38,30.5,31.0,78709
0xd59e55e3d1419129b4e79f67a3d09546e672dda2,profile_24,WithingsSleepSensor,device,41,36.5,30.0,51920
0xd59fd7220f1ea99b5a5074d6f2309a0267dd60fa,profile_11,NestDropCam,device,20,0.5,17.0,59245
0xd5a09ec02059e4fb7b9d43573cab02978d587c67,profile_24,WithingsSleepSensor,device,11,16.5,3.0,52714
0xd5a16ea60e59ab38735cae5e87d099fdb61d7a7f,profile_22,TribySpeaker,device,7,22.5,8.0,91286
0xd5a466197d73aac0e247277273aa23bdb5036fc7,profile_01,AugustDoorBell,device,9,21.5,2.0,18018
0xd5a5b78ccd49f4d53a85e30f7554c2429887a31d,profile_10,LiFXBulb,device,40,33.5,28.0,25405
0xd5a60569232c006fe4e8463c53615abab934306d,profile_06,BlipCareBPMeter,device,50,38.5,1.0,186525
0xd5a74a884c340a741de13063a6834cf50f8929d0,profile_24,WithingsSleepSensor,device,16,1.5,2.0,46938
0xd5a8664b2ba741bc3782f159e70a72c86d4fcb75,profile_24,WithingsSleepSensor,device,22,1.5,23.0,194503
0xd5a8e3874dfd5a590b025512f2ad19c6f60ed469,profile_18,SamsungCamera,device,44,40.5,22.0,207243
0xd5aa74201cfafc7d182068bd3344edb3301eca3e,profile_22,TribySpeaker,device,47,39.5,14.0,239297
0xd5aaf29c604f8e3ad060967961ef34481a0ea85b,profile_20,TPLinkCamera,device,45,37.5,19.0,24027
0xd5ad588a2ce7ba406b6cf2fdf219c841f569ffa5,profile_22,TribySpeaker,device,1,21.5,23.0,162549
0xd5af6b6c6f0c49c054af2d7e1ef5817db9066e47,profile_05,BelkinWemoSwitch,device,7,22.5,8.0,133683
0xd5b052e83dc7a400958c25795432768017e76893,profile_01,AugustDoorBell,device,6,19.5,12.0,3770
0xd5b117ec116eb846418961eb7edb629cd0dd697f,profile_25,WithingsSmartScale,device,41,36.5,30.0,52565
0xd5b1ae6a28baee2cb54a129c017386b1d558aab4,profile_02,AwairAirQuality,device,5,24.5,12.0,290152
0xd5b1c7b4ac54acac4343c3f6bd9e44d64c1f9075,profile_14,NetatmoWelcome,device,5,24.5,12.0,33931
0xd5b277e706df0b137ba9e62dc03a88f91e67852b,profile_11,NestDropCam,device,22,1.5,23.0,64237
0xd5b2ccab1ba1c6e4abe095f4b7ae6af7d8204442,profile_15,PhilipsHue,device,48,35.5,10.0,125864
0xd5b376fa1fc92ed895f0a1ee332d2e67874a1ee8,profile_14,NetatmoWelcome,device,10,19.5,5.0,15714
0xd5b419b5b3f9ebb8ec2b7e4595adf5417ca9785d,profile_11,NestDropCam,device,54,26.5,2.0,59766
0xd5b4a4c1c33db9468f5211786bd61e02f352c058,profile_12,NestProtect,device,27,8.5,26.0,19760
0xd5b6bfb562f87632c9eb1ce3cff1a9c069e8ed87,profile_17,RingDoorBell,device,21,4.5,18.0,151102
0xd5b8cd72e5b6367c73bfd542ad0de606a6e880e4,profile_08,HPPrinter,device,46,34.5,16.0,65118
0xd5b95a8cabda60b0a50bcba57e61e8e66b017cee,profile_14,NetatmoWelcome,device,14,8.5,6.0,273450
0xd5bd5e8455c130169357c471e3e681b7996a7276,profile_23,WithingsBabyMonitor,device,11,16.5,3.0,66371
0xd5bde0fe842d5b0db26cbd9da2d6f741a25a1e94,profile_15,PhilipsHue,device,26,7.5,31.0,12740
0xd5bf64b3b17fb895536953efe17578a8b7b16880,profile_10,LiFXBulb,device,36,26.5,31.0,3778
0xd5bfe815a4db259baae64ce4a98273412429cf6c,profile_14,NetatmoWelcome,device,27,8.5,26.0,118518
0xd5c0cf0ec4a09e648a3cf958c5c047d5b097ab80,profile_18,SamsungCamera,device,11,16.5,3.0,220783
0xd5c1c1446192ca8d061fbf9a455182779e215d8b,profile_23,WithingsBabyMonitor,device,27,8.5,26.0,139314
0xd5c286c2f22351edd7001876d59b0bd061b994ab,profile_08,HPPrinter,device,50,38.5,1.0,26012
0xd5c38e616677320fef124079f8326fe9437b8710,profile_06,BlipCareBPMeter,device,49,39.5,6.0,85864
0xd5c39f142032b9b9a0934ececc5c42cc0bb877a8,profile_17,RingDoorBell,device,5,24.5,12.0,75893
0xd5c5262015b878c7e7aed2fcaa438daa7cd87e3d,profile_20,TPLinkCamera,device,19,3.5,13.0,71302
0xd5c5338ef109e85fe74c518a549dc8eefe458d1e,profile_02,AwairAirQuality,device,45,37.5,19.0,58642
0xd5c559adbb107a30705eedca1f002011c06aa99c,profile_11,NestDropCam,device,26,7.5,31.0,239481
0xd5c56ff068d01d4b8a77e5c7ade168ac96becd13,profile_02,AwairAirQuality,device,28,10.5,31.0,232385
0xd5c5c66dd3c3fed519bb8e6999b65ebdc35d8711,profile_21,TPLinkSmartPlug,device,31,15.5,28.0,69430
0xd5c643a99be374d3d3c524ab11a3a334edebd759,profile_26,iHome,device,18,5.5,10.0,64385
0xd5c6b2992c14e7c4f77bc98bc76107fb6b3ed0eb,profile_18,SamsungCamera,device,14,8.5,6.0,471
0xd5c6d00d5c70d4c4c931f52008f2989869e0e2f0,profile_01,AugustDoorBell,device,29,12.5,26.0,154393
0xd5c7273b99ff6b15abe272f322ec8734ae19c5a6,profile_16,PixStarPhotoFrame,device,32,17.5,31.0,39280
0xd5c75b4557ca972f0f05a30afa739f5b2028bc63,profile_16,PixStarPhotoFrame,device,22,1.5,23.0,159059
0xd5c7660df086ab6bc9c3fbebe8286020906fc4b8,profile_00,AmazonEcho,device,15,5.5,3.0,250230
0xd5c91fac944449453e34127a07aace613225d2ea,profile_02,AwairAirQuality,device,33,19.5,26.0,69264
0xd5cd94a9a63cb99e0406c34ca7ba850ab2f77e47,profile_08,HPPrinter,device,52,31.5,6.0,12442
0xd5ce0e7ee0a73c401a8eed86056a4ca44ae4545e,profile_21,TPLinkSmartPlug,device,33,19.5,26.0,50404
0xd5d004e1b8900256b94993bebc31dd922d11fbfa,profile_01,AugustDoorBell,device,15,5.5,3.0,3444
0xd5d0e2bd390f9538c8a3aafcf39ad077df567b9f,profile_21,TPLinkSmartPlug,device,33,19.5,26.0,2917
0xd5d1f6aa1536ee1508fd09dd06580109484d2d13,profile_02,AwairAirQuality,device,31,15.5,28.0,64680
0xd5d38d45d9d2529409343bcccda643c23062e7b0,profile_09,HelloBarbie,device,32,17.5,31.0,132532
0xd5d3ad6e91e3da0af4558f48e36f6bc6067c309a,profile_24,WithingsSleepSensor,device,2,24.5,20.0,296949
0xd5d3c151421554294d916abebdde234cfb16509e,profile_26,iHome,device,28,10.5,31.0,19317
0xd5d405329d9e297f4c8856011dde741b4f471db3,profile_21,TPLinkSmartPlug,device,27,8.5,26.0,17999
0xd5d577d24d7dad1f2761b51d1a17402e3f931da5,profile_24,WithingsSleepSensor,device,37,27.5,26.0,1204
0xd5d6a52983c20d4b89b688caa6eb14e3a1d5183c,profile_01,AugustDoorBell,device,51,35.5,4.0,109613
0xd5daa808a1bc341c12d534ebb28e35f1f245ea70,profile_03,BelkinCamera,device,19,3.5,13.0,62022
0xd5daca5a3a015769b19726d1e51ed99773974171,profile_23,WithingsBabyMonitor,device,43,35.5,24.0,229972
0xd5daec520b46ba33c1c22423f0c36ece04f9cc95,profile_23,WithingsBabyMonitor,device,42,39.5,30.0,163857
0xd5db144d76f5f2b724603ae6476421dc6f6c7101,profile_14,NetatmoWelcome,device,23,6.0,24.0,270703
0xd5db688736c402328850930eb104bce5f351de9c,profile_14,NetatmoWelcome,device,40,33.5,28.0,25734
0xd5dc3e3913d4d1b7096ce82487155ab8aaddfddd,profile_15,PhilipsHue,device,30,13.5,31.0,133798
0xd5dd3fa7cdc524b92943684c749bf1e893eaf39a,profile_04,BelkinWemoMotionSensor,device,23,6.0,24.0,268374
0xd5dd5c509d9f226caf5909e7a72520fc680fcbe1,profile_10,LiFXBulb,device,50,38.5,1.0,161758
0xd5ddb39fbd969ad8377f3b9434fa0d24bc9f2f1c,profile_10,LiFXBulb,device,11,16.5,3.0,171025
0xd5de0c0d1984bee10878336e242ac55c42581225,profile_02,AwairAirQuality,device,48,35.5,10.0,151647
0xd5dea56a0909000a8a18e0a906205504ff5e9a80,profile_18,SamsungCamera,device,36,26.5,31.0,4098
0xd5df5f5370d122ca0d68c1e637acf7b96dd26e21,profile_15,PhilipsHue,device,54,26.5,2.0,94750
0xd5dfb228d3bff456e1b0bc92e19b17e0ee78f125,profile_20,TPLinkCamera,device,9,21.5,2.0,204706
0xd5e2e2ed08dd93e970abf32f716c6bf4fc94693e,profile_10,LiFXBulb,device,41,36.5,30.0,194480
0xd5e41163fd419a0c9a6ec60dedaa4273d8dbbb86,profile_17,RingDoorBell,device,3,19.5,19.0,79243
0xd5e4d42c571576a89cea8e7a8dcbb5f58ec5a644,profile_18,SamsungCamera,device,42,39.5,30.0,151512
0xd5e6a6d32ddd3fbc90ff625f39fc5f287c787601,profile_17,RingDoorBell,device,2,24.5,20.0,62466
0xd5e6ce24c6c76b1f0379da2ceac683e09f98fa0e,profile_14,NetatmoWelcome,device,32,17.5,31.0,14032
0xd5e725c9507ce4d8b0ed15583af0b42e22c699aa,profile_04,BelkinWemoMotionSensor,device,53,28.5,5.0,60944
0xd5e726302c7ecfffdbc01007168ba5d8785375a0,profile_08,HPPrinter,device,7,22.5,8.0,132954
0xd5e8210d6839e49e9d33545749dcf68191951cf4,profile_16,PixStarPhotoFrame,device,4,22.5,15.0,39137
0xd5e83915611e7d11835a01814f960ad926be2738,profile_22,TribySpeaker,device,5,24.5,12.0,214378
0xd5e926ef3d460f74bb361f26f874cb48347215c6,profile_05,BelkinWemoSwitch,device,21,4.5,18.0,207042
0xd5edd9569893346af22f9fb4d31c9b81ecf05545,profile_01,AugustDoorBell,device,11,16.5,3.0,299155
0xd5f0bdbee8d5ca342afbe00e64ab9de25e8b0e75,profile_14,NetatmoWelcome,device,49,39.5,6.0,228046
0xd5f1db2494817265455a056943ca2c9628dfb6dc,profile_08,HPPrinter,device,3,19.5,19.0,8075
0xd5f273356aa6755b59c75838e621e36c923cfd6e,profile_24,WithingsSleepSensor,device,2,24.5,20.0,18565
0xd5f456c78f644d83ce5e77b2e1479ae15fadbfb8,profile_25,WithingsSmartScale,device,45,37.5,19.0,206270
0xd5f6a0d9722373d4ead838207686b5ddfc700866,profile_20,TPLinkCamera,device,7,22.5,8.0,209942
0xd5f8abc55a03a6e2113968b2c98727bf5a70b399,profile_25,WithingsSmartScale,device,51,35.5,4.0,194223
0xd5f9195667d617468a486e76be47e7b1734c41c6,profile_01,AugustDoorBell,device,15,5.5,3.0,187449
0xd5f9d867dca1dad0e0d6997173ec33cff58d51a5,profile_25,WithingsSmartScale,device,18,5.5,10.0,165471
0xd5fe12b19fdba85012a6140359f7a60c8aa7332e,profile_12,NestProtect,device,46,34.5,16.0,223290
0xd5fe217c3367b39ea03cdc0454809694b6b6fda9,profile_17,RingDoorBell,device,11,16.5,3.0,124344
0xd5fff6f62244af93116191f87d2aab957eb4f249,profile_13,NetatmoWeatherStation,device,16,1.5,2.0,3366
0xd6009104bea7584a4c6af14d02247eca24dc351c,profile_18,SamsungCamera,device,35,24.5,27.0,1425
0xd600fd60006a4fcaa59ef2802ee1cc43b417dde0,profile_08,HPPrinter,device,50,38.5,1.0,270777
0xd601faeace9df5e7fb5319692d4b80d97ffa6a4a,profile_24,WithingsSleepSensor,device,23,6.0,24.0,81269
0xd602fe304b213677e99f43a2db94d45904dbeb7d,profile_08,HPPrinter,device,30,13.5,31.0,827
0xd603664cf4cc221ea2eed4997e823a56484115aa,profile_08,HPPrinter,device,53,28.5,5.0,2946
0xd603ab825e17ae122c343842499663ae4133e092,profile_09,HelloBarbie,device,18,5.5,10.0,212123
0xd603d59a473a7b7f04c682d1954be8365fa5c998,profile_07,CanaryCamera,device,40,33.5,28.0,3607
0xd604034413fd6e355fde71e9f3929c4cffc13d80,profile_22,TribySpeaker,device,50,38.5,1.0,208682
0xd604a164d521dca188e842bb0e81ee78249662e7,profile_18,SamsungCamera,device,38,30.5,31.0,207056
0xd6061b5692f7a54fba144dfef7f9fb57ad447008,profile_04,BelkinWemoMotionSensor,device,43,35.5,24.0,2243
0xd6068c367522bb857a5ff05229df39e6ddacc362,profile_05,BelkinWemoSwitch,device,51,35.5,4.0,49009
0xd606dae027c8f500fec3ae9ef7e13a0471051311,profile_10,LiFXBulb,device,5,24.5,12.0,149252
0xd6073f694a5f1db9ad5612c9345ae6d29ecfbde6,profile_13,NetatmoWeatherStation,device,33,19.5,26.0,257789
0xd60743446599f56aa360dbc1579680d4ecae6e78,profile_25,WithingsSmartScale,device,47,39.5,14.0,192398
0xd6084668206d796e9120e2970bda748990151606,profile_16,PixStarPhotoFrame,device,10,19.5,5.0,285250
0xd608672dcdcaabbdf61c11613ee1da48b6d6db02,profile_24,WithingsSleepSensor,device,44,40.5,22.0,81973
0xd6088065ea768ab24d97eef1fb1ca6acd6d118b8,profile_12,NestProtect,device,1,21.5,23.0,8708
0xd60990b33e8e76ef82bd8a109d4ca812711bbfdd,profile_05,BelkinWemoSwitch,device,50,38.5,1.0,198618
0xd60b0dacc6a70397e4dbb8346f678d018837f495,profile_00,AmazonEcho,device,4,22.5,15.0,6076
0xd60b62dcb61dda9e6bae451e372197d41593e4f5,profile_05,BelkinWemoSwitch,device,4,22.5,15.0,263954
0xd60bbda13584b3e1d0d85702fb07a070e7ac91a6,profile_00,AmazonEcho,device,23,6.0,24.0,142248
0xd60bbdd75171f6da332a6885d2ae3b0efb05ab27,profile_07,CanaryCamera,device,49,39.5,6.0,269638
0xd60d298b6668260c226d21c441b1977e0420975e,profile_06,BlipCareBPMeter,device,11,16.5,3.0,136826
0xd60dc63c55093c7ce97e0102846bfaacceb3ed13,profile_13,NetatmoWeatherStation,device,25,4.5,30.0,105205
0xd60de770ec70a689243642ab5565f09f3e9d4d89,profile_17,RingDoorBell,device,39,30.5,26.0,211751
0xd60f4c0bdac5d9eede017e048ebda11be4f02d87,profile_15,PhilipsHue,device,34,21.5,30.0,44994
0xd60f92f6a883e6f03801e8d84e27b31d17b9ab69,profile_13,NetatmoWeatherStation,device,32,17.5,31.0,171309
0xd611e372cc4f83475c4362a8e3169472ec2312ff,profile_02,AwairAirQuality,device,2,24.5,20.0,17027
