template_id,profile_id,source_file,source_row,time,protocol,srcIp,dstIp,srcPort,dstPort,srcNumPackets,dstNumPackets,srcPayloadSize,dstPayloadSize,flowDuration,is_control_protocol
profile_23:4430,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4430,2016-09-29 05:09:03.688584,http,192.168.1.166,89.30.121.150,39839,80,3,2,1847,290,621.0,0
profile_23:4431,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4431,2016-09-29 05:19:04.892614,dns,192.168.1.166,192.168.1.1,39830,53,1,1,37,242,522.0,0
profile_23:4438,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4438,2016-09-29 05:23:13.906955,http,192.168.1.166,89.30.121.150,35258,80,1,1,221,265,292.0,0
profile_23:4439,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4439,2016-09-29 05:29:06.898783,dns,192.168.1.166,192.168.1.1,36392,53,1,1,37,242,281.0,0
profile_23:4443,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4443,2016-09-29 05:45:21.770889,dns,192.168.1.166,192.168.1.1,34470,53,1,1,37,53,0.0,0
profile_23:4447,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4447,2016-09-29 05:46:23.052405,dns,192.168.1.166,192.168.1.1,56225,53,1,1,37,53,0.0,0
profile_23:4451,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4451,2016-09-29 05:59:12.439844,dns,192.168.1.166,192.168.1.1,45065,53,1,1,37,242,284.0,0
profile_23:4452,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4452,2016-09-29 05:59:13.008149,http,192.168.1.166,89.30.121.150,52325,80,3,2,1849,290,607.0,0
profile_23:4455,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4455,2016-09-29 06:09:14.231638,dns,192.168.1.166,192.168.1.1,46416,53,1,1,37,242,284.0,0
profile_23:4462,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4462,2016-09-29 06:33:02.952101,http,192.168.1.166,89.30.121.150,54990,80,1,1,395,265,310.0,0
profile_23:4463,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4463,2016-09-29 06:38:40.654325,dns,192.168.1.166,192.168.1.1,43945,53,1,1,37,53,0.0,0
profile_23:4465,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4465,2016-09-29 06:39:19.608910,dns,192.168.1.166,192.168.1.1,49631,53,1,1,37,242,3.0,0
profile_23:4469,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4469,2016-09-29 06:42:24.055146,dns,192.168.1.166,192.168.1.1,34112,53,1,1,37,53,0.0,0
profile_23:4470,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4470,2016-09-29 06:42:24.330069,http,192.168.1.166,89.30.121.150,48059,80,1,2,273,1634,332.0,0
profile_23:4471,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4471,2016-09-29 06:43:24.729278,dns,192.168.1.166,192.168.1.1,49764,53,1,1,37,53,0.0,0
profile_23:4472,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4472,2016-09-29 06:43:25.004325,http,192.168.1.166,89.30.121.150,37208,80,1,1,221,265,293.0,0
profile_23:4482,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4482,2016-09-29 07:09:24.385145,http,192.168.1.166,89.30.121.150,54413,80,3,2,1848,290,617.0,0
profile_23:4484,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4484,2016-09-29 07:19:26.016000,http,192.168.1.166,89.30.121.150,60046,80,3,2,1848,290,619.0,0
profile_23:4485,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4485,2016-09-29 07:23:17.777155,dns,192.168.1.166,192.168.1.1,50803,53,1,1,37,53,0.0,0
profile_23:4487,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4487,2016-09-29 07:23:18.365385,dns,192.168.1.166,192.168.1.1,35193,53,1,1,37,53,0.0,0
profile_23:4488,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4488,2016-09-29 07:23:18.645745,http,192.168.1.166,89.30.121.150,37127,80,1,2,272,1637,362.0,0
profile_23:4489,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4489,2016-09-29 07:23:19.061585,dns,192.168.1.166,192.168.1.1,37975,53,1,1,37,53,0.0,0
profile_23:4495,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4495,2016-09-29 07:38:12.191034,dns,192.168.1.166,192.168.1.1,44443,53,1,1,37,53,0.0,0
profile_23:4500,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4500,2016-09-29 07:39:26.523593,http,192.168.1.166,89.30.121.150,60195,80,1,2,273,1637,323.0,0
profile_23:4501,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4501,2016-09-29 07:39:29.297281,dns,192.168.1.166,192.168.1.1,41417,53,1,1,37,242,287.0,0
profile_23:4506,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4506,2016-09-29 07:43:11.455228,http,192.168.1.166,89.30.121.150,60198,80,1,1,393,265,307.0,0
profile_23:4511,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4511,2016-09-29 08:04:46.692577,dns,192.168.1.166,192.168.1.1,59213,53,1,1,37,53,0.0,0
profile_23:4512,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4512,2016-09-29 08:04:46.968286,http,192.168.1.166,89.30.121.150,48704,80,1,1,395,265,308.0,0
profile_23:4513,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4513,2016-09-29 08:06:51.553803,dns,192.168.1.166,192.168.1.1,54688,53,1,1,37,53,0.0,0
profile_23:4514,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4514,2016-09-29 08:06:51.829892,http,192.168.1.166,89.30.121.150,48705,80,1,1,321,265,298.0,0
profile_23:4516,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4516,2016-09-29 08:09:35.491508,http,192.168.1.166,89.30.121.150,46514,80,3,2,1849,290,611.0,0
profile_23:4517,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4517,2016-09-29 08:19:36.782888,dns,192.168.1.166,192.168.1.1,42986,53,1,1,37,242,3.0,0
profile_23:4518,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4518,2016-09-29 08:19:37.061092,http,192.168.1.166,89.30.121.150,55745,80,3,2,1847,290,622.0,0
profile_23:4519,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4519,2016-09-29 08:29:38.450285,dns,192.168.1.166,192.168.1.1,60567,53,1,1,37,242,283.0,0
profile_23:4521,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4521,2016-09-29 08:31:32.455297,dns,192.168.1.166,192.168.1.1,45729,53,1,1,37,53,0.0,0
profile_23:4523,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4523,2016-09-29 08:33:14.309989,dns,192.168.1.166,192.168.1.1,34103,53,1,1,37,53,0.0,0
profile_23:4526,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4526,2016-09-29 08:36:26.994496,http,192.168.1.166,89.30.121.150,60433,80,1,1,182,326,284.0,0
profile_23:4528,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4528,2016-09-29 08:36:27.585896,http,192.168.1.166,89.30.121.150,60434,80,1,2,273,1637,328.0,0
profile_23:4529,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4529,2016-09-29 08:37:28.000577,dns,192.168.1.166,192.168.1.1,59871,53,1,1,37,53,0.0,0
profile_23:4530,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4530,2016-09-29 08:37:28.282975,http,192.168.1.166,89.30.121.150,60435,80,1,1,221,265,300.0,0
profile_23:4535,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4535,2016-09-29 08:39:55.435014,dns,192.168.1.166,192.168.1.1,34924,53,1,1,37,53,0.0,0
profile_23:4538,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4538,2016-09-29 08:49:42.939314,http,192.168.1.166,89.30.121.150,47465,80,3,2,1850,290,607.0,0
profile_23:4539,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4539,2016-09-29 08:53:07.395896,dns,192.168.1.166,192.168.1.1,48514,53,1,1,37,53,0.0,0
profile_23:4540,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4540,2016-09-29 08:53:07.676426,http,192.168.1.166,89.30.121.150,47466,80,1,1,392,265,324.0,0
profile_23:4548,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4548,2016-09-29 09:06:52.727577,http,192.168.1.166,89.30.121.150,57181,80,1,1,321,265,299.0,0
profile_23:4549,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4549,2016-09-29 09:08:54.638033,dhcp,192.168.1.166,192.168.1.1,68,67,1,1,548,307,12.0,1
profile_23:4551,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4551,2016-09-29 09:09:46.851580,http,192.168.1.166,89.30.121.150,37971,80,3,2,1854,290,621.0,0
profile_23:4553,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4553,2016-09-29 09:14:50.819095,http,192.168.1.166,89.30.121.150,42843,80,1,1,394,265,310.0,0
profile_23:4555,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4555,2016-09-29 09:19:48.602948,http,192.168.1.166,89.30.121.150,40545,80,3,2,1851,290,614.0,0
profile_23:4556,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4556,2016-09-29 09:23:19.878429,dns,192.168.1.166,192.168.1.1,50584,53,1,1,37,242,284.0,0
profile_23:4560,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4560,2016-09-29 09:23:21.395746,dns,192.168.1.166,192.168.1.1,49140,53,1,1,37,53,0.0,0
profile_23:4561,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4561,2016-09-29 09:23:21.674067,http,192.168.1.166,89.30.121.150,43998,80,1,1,221,265,298.0,0
profile_23:4571,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4571,2016-09-29 09:34:30.292246,http,192.168.1.166,89.30.121.150,50412,80,1,1,221,265,301.0,0
profile_23:4576,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4576,2016-09-29 09:49:53.212338,dns,192.168.1.166,192.168.1.1,48584,53,1,1,37,242,288.0,0
profile_23:4578,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4578,2016-09-29 09:58:10.808386,dns,192.168.1.166,192.168.1.1,47996,53,1,1,37,53,0.0,0
profile_23:4579,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4579,2016-09-29 09:58:11.090562,http,192.168.1.166,89.30.121.150,59992,80,1,1,392,265,333.0,0
profile_23:4581,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4581,2016-09-29 09:59:55.974771,http,192.168.1.166,89.30.121.150,41379,80,3,2,1849,290,626.0,0
profile_23:4582,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4582,2016-09-29 10:03:53.825245,dns,192.168.1.166,192.168.1.1,53449,53,1,1,37,53,0.0,0
profile_23:4589,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4589,2016-09-29 10:09:05.266163,http,192.168.1.166,89.30.121.150,43295,80,1,1,393,265,327.0,0
profile_23:4593,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4593,2016-09-29 10:14:42.079331,http,192.168.1.166,89.30.121.150,49650,80,1,1,392,265,310.0,0
profile_23:4594,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4594,2016-09-29 10:19:59.189198,dns,192.168.1.166,192.168.1.1,38603,53,1,1,37,242,284.0,0
profile_23:4596,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4596,2016-09-29 10:20:11.838337,dns,192.168.1.166,192.168.1.1,54279,53,1,1,37,53,0.0,0
profile_23:4602,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4602,2016-09-29 10:30:30.721068,dns,192.168.1.166,192.168.1.1,35551,53,1,1,37,53,0.0,0
profile_23:4603,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4603,2016-09-29 10:30:30.999857,http,192.168.1.166,89.30.121.150,60179,80,1,1,182,326,290.0,0
profile_23:4605,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4605,2016-09-29 10:30:31.581938,http,192.168.1.166,89.30.121.150,60180,80,1,2,273,1629,322.0,0
profile_23:4607,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4607,2016-09-29 10:31:32.262604,http,192.168.1.166,89.30.121.150,60181,80,1,1,221,265,292.0,0
profile_23:4608,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4608,2016-09-29 10:31:47.955373,dns,192.168.1.166,192.168.1.1,38060,53,1,1,37,53,0.0,0
profile_23:4609,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4609,2016-09-29 10:31:48.234723,http,192.168.1.166,89.30.121.150,60182,80,1,1,393,265,309.0,0
profile_23:4612,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4612,2016-09-29 10:50:05.047997,dns,192.168.1.166,192.168.1.1,59859,53,1,1,37,242,289.0,0
profile_23:4613,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4613,2016-09-29 10:50:05.615568,http,192.168.1.166,89.30.121.150,53552,80,3,2,1846,290,604.0,0
profile_23:4614,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4614,2016-09-29 10:55:23.189672,dns,192.168.1.166,192.168.1.1,41690,53,1,1,37,53,0.0,0
profile_23:4615,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4615,2016-09-29 10:55:23.471558,http,192.168.1.166,89.30.121.150,50429,80,1,1,392,265,353.0,0
profile_23:4616,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4616,2016-09-29 11:00:06.912814,dns,192.168.1.166,192.168.1.1,32831,53,1,1,37,242,284.0,0
profile_23:4617,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4617,2016-09-29 11:00:07.476180,http,192.168.1.166,89.30.121.150,57599,80,3,2,1849,290,616.0,0
profile_23:4622,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4622,2016-09-29 11:10:08.873613,dns,192.168.1.166,192.168.1.1,48403,53,1,1,37,242,3.0,0
profile_23:4623,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4623,2016-09-29 11:10:09.155096,http,192.168.1.166,89.30.121.150,41823,80,3,2,1852,290,613.0,0
profile_23:4625,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4625,2016-09-29 11:11:31.356919,http,192.168.1.166,89.30.121.150,41824,80,1,1,395,265,302.0,0
profile_23:4628,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4628,2016-09-29 11:17:37.135992,dns,192.168.1.166,192.168.1.1,56407,53,1,1,37,53,0.0,0
profile_23:4632,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4632,2016-09-29 11:22:57.131565,dns,192.168.1.166,192.168.1.1,48219,53,1,1,37,53,0.0,0
profile_23:4633,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4633,2016-09-29 11:22:57.411207,http,192.168.1.166,89.30.121.150,53432,80,1,1,395,265,327.0,0
profile_23:4635,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4635,2016-09-29 11:23:21.522261,http,192.168.1.166,89.30.121.150,39134,80,1,1,182,326,279.0,0
profile_23:4636,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4636,2016-09-29 11:23:21.816377,dns,192.168.1.166,192.168.1.1,49087,53,1,1,37,53,0.0,0
profile_23:4637,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4637,2016-09-29 11:23:22.100639,http,192.168.1.166,89.30.121.150,39135,80,1,2,272,1629,320.0,0
profile_23:4640,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4640,2016-09-29 11:27:32.511885,dns,192.168.1.166,192.168.1.1,39705,53,1,1,37,53,0.0,0
profile_23:4643,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4643,2016-09-29 11:27:33.373609,http,192.168.1.166,89.30.121.150,39138,80,1,2,273,1637,348.0,0
profile_23:4645,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4645,2016-09-29 11:28:34.112106,http,192.168.1.166,89.30.121.150,46469,80,1,1,221,265,285.0,0
profile_23:4646,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4646,2016-09-29 11:28:45.146933,dns,192.168.1.166,192.168.1.1,60542,53,1,1,37,53,0.0,0
profile_23:4648,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4648,2016-09-29 11:30:12.332991,dns,192.168.1.166,192.168.1.1,35600,53,1,1,37,242,300.0,0
profile_23:4654,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4654,2016-09-29 11:40:14.278217,dns,192.168.1.166,192.168.1.1,52618,53,1,1,37,242,281.0,0
profile_23:4656,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4656,2016-09-29 11:41:15.263139,dns,192.168.1.166,192.168.1.1,32957,53,1,1,37,53,0.0,0
profile_23:4657,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4657,2016-09-29 11:41:15.538587,http,192.168.1.166,89.30.121.150,44758,80,1,1,394,265,319.0,0
profile_23:4661,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4661,2016-09-29 11:50:16.712370,http,192.168.1.166,89.30.121.150,36559,80,3,2,1856,290,622.0,0
profile_23:4664,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4664,2016-09-29 12:05:57.426197,dns,192.168.1.166,192.168.1.1,42692,53,1,1,37,53,0.0,0
profile_23:4669,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4669,2016-09-29 12:10:20.512096,http,192.168.1.166,89.30.121.150,35578,80,3,2,1850,290,594.0,0
profile_23:4671,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4671,2016-09-29 12:13:24.672293,http,192.168.1.166,89.30.121.150,56251,80,1,1,394,265,313.0,0
profile_23:4672,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4672,2016-09-29 12:20:21.852890,dns,192.168.1.166,192.168.1.1,50317,53,1,1,37,242,284.0,0
profile_23:4673,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4673,2016-09-29 12:20:22.416631,http,192.168.1.166,89.30.121.150,39182,80,3,2,1855,290,614.0,0
profile_23:4675,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4675,2016-09-29 12:21:19.702706,http,192.168.1.166,89.30.121.150,39183,80,1,1,394,265,307.0,0
profile_23:4676,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4676,2016-09-29 12:24:34.213347,dns,192.168.1.166,192.168.1.1,40331,53,1,1,37,53,0.0,0
profile_23:4681,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4681,2016-09-29 12:25:35.756504,http,192.168.1.166,89.30.121.150,39243,80,1,1,221,265,295.0,0
profile_23:4682,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4682,2016-09-29 12:26:26.491516,dns,192.168.1.166,192.168.1.1,51317,53,1,1,37,53,0.0,0
profile_23:4683,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4683,2016-09-29 12:26:26.778395,http,192.168.1.166,89.30.121.150,39244,80,1,1,394,265,301.0,0
profile_23:4684,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4684,2016-09-29 12:30:23.764716,dns,192.168.1.166,192.168.1.1,32964,53,1,1,37,242,284.0,0
profile_23:4685,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4685,2016-09-29 12:30:24.326962,http,192.168.1.166,89.30.121.150,41150,80,3,2,1856,290,605.0,0
profile_23:4690,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4690,2016-09-29 12:33:14.577021,dns,192.168.1.166,192.168.1.1,49273,53,1,1,37,53,0.0,0
profile_23:4693,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4693,2016-09-29 12:37:53.981812,http,192.168.1.166,89.30.121.150,54919,80,1,1,392,265,316.0,0
profile_23:4694,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4694,2016-09-29 12:40:25.740209,dns,192.168.1.166,192.168.1.1,53001,53,1,1,37,242,284.0,0
profile_23:4697,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4697,2016-09-29 12:43:48.928409,http,192.168.1.166,89.30.121.150,51334,80,1,1,392,265,312.0,0
profile_23:4698,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4698,2016-09-29 12:50:27.603704,dns,192.168.1.166,192.168.1.1,43233,53,1,1,37,242,284.0,0
profile_23:4700,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4700,2016-09-29 13:00:29.486561,dns,192.168.1.166,192.168.1.1,57116,53,1,1,37,242,280.0,0
profile_23:4703,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4703,2016-09-29 13:02:17.249760,http,192.168.1.166,89.30.121.150,56045,80,1,1,392,265,329.0,0
profile_23:4705,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4705,2016-09-29 13:06:56.386060,http,192.168.1.166,89.30.121.150,40871,80,1,1,321,265,321.0,0
profile_23:4710,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4710,2016-09-29 13:21:35.982726,dns,192.168.1.166,192.168.1.1,41791,53,1,1,37,53,0.0,0
profile_23:4711,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4711,2016-09-29 13:21:36.260878,http,192.168.1.166,89.30.121.150,56131,80,1,1,182,326,284.0,0
profile_23:4713,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4713,2016-09-29 13:21:36.844110,http,192.168.1.166,89.30.121.150,56132,80,1,2,273,1629,343.0,0
profile_23:4714,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4714,2016-09-29 13:22:37.257175,dns,192.168.1.166,192.168.1.1,55514,53,1,1,37,53,0.0,0
profile_23:4717,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4717,2016-09-29 13:23:28.007831,http,192.168.1.166,89.30.121.150,32837,80,1,1,182,326,295.0,0
profile_23:4718,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4718,2016-09-29 13:23:28.321912,dns,192.168.1.166,192.168.1.1,54505,53,1,1,37,53,0.0,0
profile_23:4723,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4723,2016-09-29 13:30:35.964802,http,192.168.1.166,89.30.121.150,57718,80,3,2,1846,290,610.0,0
profile_23:4725,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4725,2016-09-29 13:32:35.125907,http,192.168.1.166,89.30.121.150,57719,80,1,1,392,265,310.0,0
profile_23:4729,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4729,2016-09-29 13:43:53.409702,http,192.168.1.166,89.30.121.150,40742,80,1,1,393,265,305.0,0
profile_23:4730,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4730,2016-09-29 13:50:39.234291,dns,192.168.1.166,192.168.1.1,51222,53,1,1,37,242,622.0,0
profile_23:4736,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4736,2016-09-29 14:06:57.040461,dns,192.168.1.166,192.168.1.1,48278,53,1,1,37,53,0.0,0
profile_23:4741,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4741,2016-09-29 14:18:37.862154,http,192.168.1.166,89.30.121.150,34641,80,1,1,182,326,286.0,0
profile_23:4742,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4742,2016-09-29 14:18:38.167988,dns,192.168.1.166,192.168.1.1,48305,53,1,1,37,53,0.0,0
profile_23:4746,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4746,2016-09-29 14:20:45.260979,dns,192.168.1.166,192.168.1.1,60835,53,1,1,37,242,284.0,0
profile_23:4749,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4749,2016-09-29 14:30:47.769424,http,192.168.1.166,89.30.121.150,43461,80,3,2,1846,290,604.0,0
profile_23:4750,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4750,2016-09-29 14:33:10.780268,dns,192.168.1.166,192.168.1.1,53594,53,1,1,37,53,0.0,0
profile_23:4752,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4752,2016-09-29 14:40:49.072932,dns,192.168.1.166,192.168.1.1,37824,53,1,1,37,242,838.0,0
profile_23:4755,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4755,2016-09-29 14:50:52.117753,http,192.168.1.166,89.30.121.150,54365,80,3,2,1846,290,608.0,0
profile_23:4760,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4760,2016-09-29 15:06:57.943894,dns,192.168.1.166,192.168.1.1,36044,53,1,1,37,53,0.0,0
profile_23:4764,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4764,2016-09-29 15:10:55.612078,http,192.168.1.166,89.30.121.150,46170,80,3,2,1838,290,604.0,0
profile_23:4767,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4767,2016-09-29 15:15:38.866956,dns,192.168.1.166,192.168.1.1,54799,53,1,1,37,53,0.0,0
profile_23:4769,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4769,2016-09-29 15:16:39.555969,dns,192.168.1.166,192.168.1.1,54981,53,1,1,37,53,0.0,0
profile_23:4771,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4771,2016-09-29 15:20:56.792103,dns,192.168.1.166,192.168.1.1,43317,53,1,1,37,242,477.0,0
profile_23:4777,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4777,2016-09-29 15:23:29.901725,dns,192.168.1.166,192.168.1.1,47027,53,1,1,37,53,0.0,0
profile_23:4778,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4778,2016-09-29 15:23:30.177076,http,192.168.1.166,89.30.121.150,59078,80,1,1,221,265,307.0,0
profile_23:4780,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4780,2016-09-29 15:30:59.244517,http,192.168.1.166,89.30.121.150,37698,80,3,2,1838,290,609.0,0
profile_23:4781,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4781,2016-09-29 15:33:45.493027,dns,192.168.1.166,192.168.1.1,41633,53,1,1,37,53,0.0,0
profile_23:4783,profile_23,flows/WithingsBabyMonitor_0024e41118a8_flows.csv,4783,2016-09-29 15:41:00.489253,dns,192.168.1.166,192.168.1.1,33727,53,1,1,37,242,283.0,0
